id,name,batch,type,address,publish,age,location
7-1849,三灶岛侵华日军罪行遗迹,第七批,近现代重要史迹及代表性建筑,广东省珠海市金湾区,文物保护单位,民国,"113.364864,22.045711"
7-1850,广九铁路石龙南桥,第七批,近现代重要史迹及代表性建筑,广东省东莞市,文物保护单位,1911年,"113.856328,23.102223"
7-1851,中国共产党第三次全国代表大会会址,第七批,近现代重要史迹及代表性建筑,广东省广州市越秀区,文物保护单位,1923年,"113.295915,23.118230"
7-1852,国民革命军东征军总指挥部、政治部旧址,第七批,近现代重要史迹及代表性建筑,广东省汕头市金平区,文物保护单位,1925年,"116.703426,23.365613"
7-1853,顺德糖厂早期建筑,第七批,近现代重要史迹及代表性建筑,广东省佛山市顺德区,文物保护单位,1934年,"113.270726,22.786420"
7-1854,中山纪念中学旧址,第七批,近现代重要史迹及代表性建筑,广东省中山市,文物保护单位,1936年,"113.265625,22.714404"
7-1855,梧州近代建筑群,第七批,近现代重要史迹及代表性建筑,广西壮族自治区梧州市万秀区、蝶山区,文物保护单位,清至民国,"111.320542,23.472962"
7-1856,谢鲁山庄,第七批,近现代重要史迹及代表性建筑,广西壮族自治区玉林市陆川县,文物保护单位,1920年,"110.204543,22.153202"
7-1857,越南共产党驻龙州秘密机关旧址,第七批,近现代重要史迹及代表性建筑,广西壮族自治区崇左市龙州县,文物保护单位,1926年,"106.859908,22.345546"
7-1858,柳州旧机场及城防工事群旧址,第七批,近现代重要史迹及代表性建筑,广西壮族自治区柳州市柳南区,文物保护单位,1929年,"109.406889,24.296894"
7-1859,南宁育才学校旧址,第七批,近现代重要史迹及代表性建筑,广西壮族自治区南宁市西乡塘区,文物保护单位,1951年,"108.312631,22.851367"
7-1860,临高角灯塔,第七批,近现代重要史迹及代表性建筑,海南省临高县,文物保护单位,清,"109.715323,20.009920"
7-1861,琼海关旧址,第七批,近现代重要史迹及代表性建筑,海南省海口市龙华区,文物保护单位,1937年,"110.328492,20.031007"
7-1862,韩家宅,第七批,近现代重要史迹及代表性建筑,海南省文昌市,文物保护单位,1938年,"110.779323,19.747359"
7-1863,刘伯承故居,第七批,近现代重要史迹及代表性建筑,重庆市开县,文物保护单位,1897年,"108.425810,31.075138"
7-1864,聂荣臻故居,第七批,近现代重要史迹及代表性建筑,重庆市江津区,文物保护单位,1899年,"106.075040,29.235691"
7-1865,嘉陵江三峡乡村建设旧址群,第七批,近现代重要史迹及代表性建筑,重庆市北碚区,文物保护单位,民国,"106.419917,29.854190"
7-1866,特园,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1931～1946年,"106.545652,29.560968"
7-1867,世界佛学苑汉藏教理院旧址,第七批,近现代重要史迹及代表性建筑,重庆市北碚区,文物保护单位,1932年,"106.445122,29.822616"
7-1868,南腰界红三军司令部旧址,第七批,近现代重要史迹及代表性建筑,重庆市酉阳土家族苗族自治县,文物保护单位,1934年,"108.650576,28.395330"
7-1869,国民政府立法院、司法院及蒙藏委员会旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1937～1946年,"106.559402,29.556133"
7-1870,国民政府军事委员会政治部旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区、綦江县,文物保护单位,1937～1946年,"106.651362,29.028067"
7-1871,国民政府外交部旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1938～1946年,"106.583847,29.555993"
7-1872,重庆抗战金融机构旧址群,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1938～1946年,"106.583848,29.555986"
7-1873,国民参政会旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1938～1946年,"106.574882,29.556958"
7-1874,林园,第七批,近现代重要史迹及代表性建筑,重庆市沙坪区,文物保护单位,1938～1946年,"106.246694,30.000345"
7-1875,国民政府军事委员会政治部第三厅暨文化工作委员会旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区、沙坪坝区,文物保护单位,1938～1946年,"106.456878,29.541145"
7-1876,重庆黄山抗战旧址群,第七批,近现代重要史迹及代表性建筑,重庆市南岸区,文物保护单位,1938～1946年,"106.618578,29.564144"
7-1877,同盟国驻渝外交机构旧址群,第七批,近现代重要史迹及代表性建筑,重庆市南岸区、渝中区,文物保护单位,1938～1946年,"106.626052,29.555020"
7-1878,南泉抗战旧址群,第七批,近现代重要史迹及代表性建筑,重庆市巴南区,文物保护单位,1938～1946年,"106.582042,29.428193"
7-1879,国民政府行政院旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1938～1947年,"106.568892,29.552750"
7-1880,重庆抗战兵器工业旧址群,第七批,近现代重要史迹及代表性建筑,重庆市江北区、沙坪坝区、九龙坡区、大渡口区、万盛区,文物保护单位,1939～1945年,"106.651362,29.028067"
7-1881,同盟国中国战区统帅部参谋长官邸旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1942～1944年,"106.533054,29.550517"
7-1882,保卫中国同盟总部旧址,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1942～1945年,"106.548828,29.554140"
7-1883,重庆谈判旧址群,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1945年,"106.548392,29.553932"
7-1884,抗战胜利纪功碑暨人民解放纪念碑,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1947年,"106.577034,29.557204"
7-1885,重庆市人民大礼堂,第七批,近现代重要史迹及代表性建筑,重庆市渝中区,文物保护单位,1954年,"106.553841,29.561555"
7-1886,吉成井盐作坊遗址,第七批,近现代重要史迹及代表性建筑,四川省自贡市大安区,文物保护单位,清,"104.773625,29.367337"
7-1887,丁氏庄园,第七批,近现代重要史迹及代表性建筑,四川省南充市仪陇县,文物保护单位,清,"106.595271,31.456643"
7-1888,东源井古盐场,第七批,近现代重要史迹及代表性建筑,四川省自贡市贡井区,文物保护单位,1892年,"104.680066,29.344104"
7-1889,平安桥天主教堂,第七批,近现代重要史迹及代表性建筑,四川省成都市青羊区,文物保护单位,1904年,"104.062022,30.663952"
7-1890,四川大学早期建筑,第七批,近现代重要史迹及代表性建筑,四川省成都市武侯区,文物保护单位,1913～1954年,"104.079945,30.630407"
7-1891,张伯卿公馆,第七批,近现代重要史迹及代表性建筑,四川省自贡市贡井区,文物保护单位,1923年,"104.715117,29.345546"
7-1892,新场川王宫,第七批,近现代重要史迹及代表性建筑,四川省成都市大邑县,文物保护单位,1926年,"103.369434,30.554309"
7-1893,列宁街石牌坊及红军标语,第七批,近现代重要史迹及代表性建筑,四川省达州市达县,文物保护单位,1933年,"107.109663,31.292176"
7-1894,曾家园,第七批,近现代重要史迹及代表性建筑,四川省眉山市洪雅县,文物保护单位,1937年,"103.231304,29.715563"
7-1895,尚稽陈玉?祠,第七批,近现代重要史迹及代表性建筑,贵州省遵义市遵义县,文物保护单位,清,"106.834931,27.548953"
7-1896,兴义刘氏庄园,第七批,近现代重要史迹及代表性建筑,贵州省黔西南布依族苗族自治州兴义市,文物保护单位,清至民国,"104.895805,25.063120"
7-1897,茅台酒酿酒工业遗产群,第七批,近现代重要史迹及代表性建筑,贵州省遵义市仁怀市,文物保护单位,清至民国,"106.370763,27.722955"
7-1898,王若飞故居,第七批,近现代重要史迹及代表性建筑,贵州省安顺市西秀区,文物保护单位,1896年,"105.930213,26.249145"
7-1899,述洞独柱鼓楼,第七批,近现代重要史迹及代表性建筑,贵州省黔东南苗族侗族自治州黎平县,文物保护单位,1922年,"108.926355,26.102821"
7-1900,福林堂,第七批,近现代重要史迹及代表性建筑,云南省昆明市五华区,文物保护单位,1857年,"102.709825,25.034903"
7-1901,熊庆来故居,第七批,近现代重要史迹及代表性建筑,云南省红河哈尼族彝族自治州弥勒县,文物保护单位,1893年,"103.414874,24.411912"
7-1902,碧色寨车站,第七批,近现代重要史迹及代表性建筑,云南省红河哈尼族彝族自治州蒙自市,文物保护单位,1909年,"103.412265,23.461046"
7-1903,滇西军都督府旧址及叠园集刻,第七批,近现代重要史迹及代表性建筑,云南省保山市腾冲县,文物保护单位,1911年,"98.485333,25.033111"
7-1904,宝丰隆商号,第七批,近现代重要史迹及代表性建筑,云南省红河哈尼族彝族自治州个旧市,文物保护单位,1916年,"103.160034,23.359121"
7-1905,周家宅院,第七批,近现代重要史迹及代表性建筑,云南省红河哈尼族彝族自治州蒙自市,文物保护单位,1916年,"103.364905,23.396201"
7-1906,糯福教堂,第七批,近现代重要史迹及代表性建筑,云南省普洱市澜沧拉祜族自治县,文物保护单位,1921年,"99.701173,22.213607"
7-1907,龙氏家祠,第七批,近现代重要史迹及代表性建筑,云南省昭通市昭阳区,文物保护单位,1930年,"103.666808,27.277637"
7-1908,文兴祥商号旧址,第七批,近现代重要史迹及代表性建筑,云南省玉溪市红塔区,文物保护单位,1934年,"102.544235,24.352015"
7-1909,丹桂村中央红军总部驻地旧址与金沙江皎平渡口,第七批,近现代重要史迹及代表性建筑,云南省昆明市寻甸回族彝族自治县、禄劝彝族苗族自治县,文物保护单位,1935年,"102.861314,25.558050"
7-1910,陇西世族庄园,第七批,近现代重要史迹及代表性建筑,云南省玉溪市新平彝族傣族自治县,文物保护单位,1938年,"101.543571,24.013448"
7-1911,扎木中心县委红楼,第七批,近现代重要史迹及代表性建筑,西藏自治区林芝地区波密县,文物保护单位,1953年,"95.768723,29.860118"
7-1912,帕拉庄园,第七批,近现代重要史迹及代表性建筑,西藏自治区日喀则地区江孜县,文物保护单位,1955年,"89.575565,28.899964"
7-1913,中央人民政府驻藏代表办公处旧址,第七批,近现代重要史迹及代表性建筑,西藏自治区拉萨市,文物保护单位,1965年,"91.140856,29.645554"
7-1914,青木川老街建筑群,第七批,近现代重要史迹及代表性建筑,陕西省汉中市宁强县,文物保护单位,清,"105.581577,32.828357"
7-1915,青木川魏氏庄园,第七批,近现代重要史迹及代表性建筑,陕西省汉中市宁强县,文物保护单位,1927～1934年,"105.714240,32.791810"
7-1916,陕甘边照金革命根据地旧址,第七批,近现代重要史迹及代表性建筑,陕西省铜川市耀州区,文物保护单位,1932年,"108.980514,34.908916"
7-1917,杨虎城旧居,第七批,近现代重要史迹及代表性建筑,陕西省渭南市蒲城县,文物保护单位,1934年,"109.584687,34.953844"
7-1918,安吴堡战时青年训练班革命旧址,第七批,近现代重要史迹及代表性建筑,陕西省咸阳市泾阳县,文物保护单位,1936～1940年,"108.833934,34.673180"
7-1919,宏道书院,第七批,近现代重要史迹及代表性建筑,陕西省咸阳市三原县,文物保护单位,1938年,"108.930927,34.622267"
7-1920,南梁陕甘边区革命政府旧址,第七批,近现代重要史迹及代表性建筑,甘肃省庆阳市华池县,文物保护单位,1934～1935年,"108.411690,36.425505"
7-1921,榜罗镇会议旧址,第七批,近现代重要史迹及代表性建筑,甘肃省定西市通渭县,文物保护单位,1935年,"104.941548,35.032314"
7-1922,八路军兰州办事处旧址,第七批,近现代重要史迹及代表性建筑,甘肃省兰州市城关区,文物保护单位,1937～1943年,"103.826422,36.050175"
7-1923,玉门油田老一井,第七批,近现代重要史迹及代表性建筑,甘肃省酒泉市玉门市,文物保护单位,1939年,"97.029040,40.280630"
7-1924,临夏东公馆与蝴蝶楼,第七批,近现代重要史迹及代表性建筑,甘肃省临夏回族自治州临夏市,文物保护单位,1947年,"103.215651,35.590663"
7-1925,天佑德酒作坊,第七批,近现代重要史迹及代表性建筑,青海省海东地区互助土族自治县,文物保护单位,清,"101.959271,36.844249"
7-1926,青藏公路建设指挥部旧址（将军楼）,第七批,近现代重要史迹及代表性建筑,青海省海西蒙古族藏族自治州格尔木市,文物保护单位,1956年,"94.883381,36.419366"
7-1927,新疆第一口油井,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区克拉玛依市独山子区,文物保护单位,1909年,"84.886974,44.328096"
7-1928,于田艾提卡清真寺,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区和田地区于田县,文物保护单位,民国,"81.677418,36.857081"
7-1929,吐尔迪·阿吉庄园,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区和田地区皮山县,文物保护单位,1915年,"78.283669,37.621450"
7-1930,满汗王府,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区巴音郭楞蒙古自治州和静县,文物保护单位,1919年,"86.397900,42.317000"
7-1931,八路军驻新疆办事处旧址,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区乌鲁木齐市天山区,文物保护单位,1937～1942年,"87.631250,43.774375"
7-1932,三区革命政府旧址,第七批,近现代重要史迹及代表性建筑,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,文物保护单位,1944～1949年,"81.277950,43.908558"
